"scientific_name","rank","species_name","species_name_fishbase","genus_name","genus_name_fishbase","family_name","10001","20001","20002","20003","30001","30002","40001","40002","50001","50002","50003","70001","70002","70003","70004","70005","70006","80001","80002","90004","90005","90006","90007","90008","90009"
"Euthynnus","genus",NA,NA,"Euthynnus","Euthynnus","Scombridae",0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"Euthynnus alletteratus","species","Euthynnus alletteratus","Euthynnus alletteratus","Euthynnus","Euthynnus","Scombridae",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"Exocoetidae","family",NA,NA,NA,NA,"Exocoetidae",0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"Fistularia","genus",NA,NA,"Fistularia","Fistularia","Fistulariidae",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fistularia commersonii","species","Fistularia commersonii","Fistularia commersonii","Fistularia","Fistularia","Fistulariidae",0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fistularia petimba","species","Fistularia petimba","Fistularia petimba","Fistularia","Fistularia","Fistulariidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gadus","genus",NA,NA,"Gadus","Gadus","Gadidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Gaidropsarus mediterraneus","species","Gaidropsarus mediterraneus","Gaidropsarus mediterraneus","Gaidropsarus","Gaidropsarus","Gaidropsaridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"Gammogobius steinitzi","species","Gammogobius steinitzi","Gammogobius steinitzi","Gammogobius","Gammogobius","Gobiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Glaucostegus cemiculus","species","Glaucostegus cemiculus","Glaucostegus cemiculus","Glaucostegus","Glaucostegus","Glaucostegidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gobius","genus",NA,NA,"Gobius","Gobius","Gobiidae",0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
"Gobius bucchichi","species","Gobius bucchichi","Gobius bucchichi","Gobius","Gobius","Gobiidae",0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0
"Gobius cobitis","species","Gobius cobitis","Gobius cobitis","Gobius","Gobius","Gobiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Gobius cruentatus","species","Gobius cruentatus","Gobius cruentatus","Gobius","Gobius","Gobiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"Gobius geniporus","species","Gobius geniporus","Gobius geniporus","Gobius","Gobius","Gobiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
"Gobius niger","species","Gobius niger","Gobius niger","Gobius","Gobius","Gobiidae",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
"Gobius paganellus","species","Gobius paganellus","Gobius paganellus","Gobius","Gobius","Gobiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Gobius xanthocephalus","species","Gobius xanthocephalus","Gobius xanthocephalus","Gobius","Gobius","Gobiidae",0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"Gymnammodytes","genus",NA,NA,"Gymnammodytes","Gymnammodytes","Ammodytidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"Gymnammodytes cicerelus","species","Gymnammodytes cicerelus","Gymnammodytes cicerelus","Gymnammodytes","Gymnammodytes","Ammodytidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
"Gymnammodytes semisquamatus","species","Gymnammodytes semisquamatus","Gymnammodytes semisquamatus","Gymnammodytes","Gymnammodytes","Ammodytidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"Hemiramphus far","species","Hemiramphus far","Hemiramphus far","Hemiramphus","Hemiramphus","Hemiramphidae",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herklotsichthys punctatus","species","Herklotsichthys punctatus","Herklotsichthys punctatus","Herklotsichthys","Herklotsichthys","Clupeidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanchus griseus","species","Hexanchus griseus","Hexanchus griseus","Hexanchus","Hexanchus","Hexanchidae",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Himantura uarnak","species","Himantura uarnak","Himantura uarnak","Himantura","Himantura","Dasyatidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hippocampus guttulatus","species","Hippocampus guttulatus","Hippocampus guttulatus","Hippocampus","Hippocampus","Syngnathidae",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"Jaydia smithi","species","Jaydia smithi","Jaydia smithi","Jaydia","Jaydia","Apogonidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Katsuwonus pelamis","species","Katsuwonus pelamis","Katsuwonus pelamis","Katsuwonus","Katsuwonus","Scombridae",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Labridae","family",NA,NA,NA,NA,"Labridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"Labrus","genus",NA,NA,"Labrus","Labrus","Labridae",0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1
