"scientific_name","rank","species_name","species_name_fishbase","genus_name","genus_name_fishbase","family_name","DAR-2023-0067","DAR-2023-0068","DAR-2023-0069","DAR-2023-0142","DAR-2023-0143","DAR-2023-0144","DAR-2023-0145","DAR-2023-0148","DAR-2023-0426","DAR-2023-0427","DAR-2023-0428","DAR-2023-0461","DAR-2023-0470","DAR-2023-0471","DAR-2023-0472","DAR-2023-0473","DAR-2023-0474","DAR-2023-0475","DAR-2023-0901","DAR-2023-0902","DAR-2023-0903","DAR-2023-0904","DAR-2023-0905","DAR-2023-0906","DAR-2023-0907","DAR-2023-0908","DAR-2023-0909","DAR-2023-0910","DAR-2023-0911","DAR-2023-0912","DAR-2023-0913","DAR-2023-0914","DAR-2023-0915","DAR-2023-0916","DAR-2023-0917","DAR-2023-0918","DAR-2023-0920","DAR-2023-0921","DAR-2023-0922","DAR-2023-0923","DAR-2023-0924","DAR-2023-0925","DAR-2023-0942","DAR-2023-0943","DAR-2023-0945","DAR-2023-0946","DAR-2023-0947","DAR-2023-0948","DAR-2023-0949","DAR-2023-0950","DAR-2023-0951","DAR-2023-0952","DAR-2023-0953","DAR-2023-0954","DAR-2023-0955","DAR-2023-0956","DAR-2023-0957","DAR-2023-0958","DAR-2023-0959","DAR-2023-0960","DAR-2023-0961","DAR-2023-0962","DAR-2023-0963","DAR-2023-0964","DAR-2023-0965","DAR-2023-0966","DAR-2024-0281","DAR-2024-0282","DAR-2024-0283","DAR-2024-0284","DAR-2024-0285","DAR-2024-0286","DAR-2024-0320","DAR-2024-0321","DAR-2024-0322","DAR-2024-0323","DAR-2024-0324","DAR-2024-0325","DAR-2024-0326","DAR-2024-0332","DAR-2024-0333","DAR-2024-0334","DAR-2024-0335","DAR-2024-0337","DAR-2024-0338","DAR-2024-0339","DAR-2024-0340","DAR-2024-0341","DAR-2024-0342","DAR-2024-0343","DAR-2024-0344","DAR-2024-0345","DAR-2024-0346","DAR-2024-0347","DAR-2024-0348","DAR-2024-0349","SPY223077","SPY223078","SPY223079","SPY223082","SPY224132","SPY224134","SPY224144","SPY224145","SPY231691","SPY231692","SPY231693","SPY231694","SPY231695","SPY231696","SPY231697","SPY231698","SPY231699","SPY231700","SPY231701","SPY231702","SPY231703","SPY231704","SPY231737","SPY231738","SPY231739","SPY231740","SPY231741","SPY231742","SPY231743","SPY231744","SPY231865","SPY231870","SPY231871","SPY231873","SPY231874","SPY231877","SPY231878","SPY231893","SPY231894","SPY231895","SPY231896","SPY231911","SPY231912","SPY231913","SPY231914","SPY232040","SPY232041","SPY232042","SPY232048","SPY232049","SPY232050","SPY232051","SPY232056","SPY232057","SPY232087","SPY232088","SPY232094","SPY232140","SPY232157","SPY232190","SPY232191","SPY232192","SPY232193","SPY232198","SPY232201","SPY232204","SPY232207","SPY232208","SPY232215","SPY232224","SPY232226","SPY232234","SPY232238","SPY232240","SPY232269","SPY232275","SPY232277","SPY232665","SPY232671","SPY232673","SPY232674","SPY232675","SPY232678","SPY232683","SPY232684","SPY232685","SPY233347","SPY233349","SPY233353","SPY233356","SPY233357","SPY233364","SPY233371","SPY233713","SPY233720","SPY233723","SPY233813","SPY233814","SPY233820","SPY233821","SPY233822","SPY233828","SPY233829","SPY233830","SPY233951","SPY233952","SPY233953","SPY233956","SPY233957","SPY233958","SPY233961","SPY233970","SPY233975","SPY233976","SPY233977","SPY233978","SPY233979","SPY233982","SPY233983","SPY233985","SPY233991","SPY233992","SPY233993","SPY233994","SPY233999","SPY234000","SPY234002","SPY234003","SPY234005","SPY234006","SPY234007","SPY234009","SPY234010","SPY234011","SPY234014","SPY2401159","SPY2401169","SPY2401179","SPY2401187","SPY2401188","SPY2401197","SPY2401227","SPY2401228","SPY2401229","SPY2401231","SPY2401233","SPY2401234","SPY2401240","SPY2401242","SPY2401246","SPY2401247","SPY2401250","SPY2401256","SPY2401257","SPY2402756","SPY2402764","SPY2402766","SPY2402771"
"Sphyraena","genus",NA,NA,"Sphyraena","Sphyraena","Sphyraenidae",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,606,21,0,1116,0,58,264,737,0,0,0,0,0,508,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,20,88,0,180,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,2176,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,61,56,34,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767,0,18,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphyraena viridensis","species","Sphyraena viridensis","Sphyraena viridensis","Sphyraena","Sphyraena","Sphyraenidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,6,11,236,3,0,0,0,0,0,150,0,0,31,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2887,0,929,2536,0,0,0,442,0,0,0,333,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Spicara","genus",NA,NA,"Spicara","Spicara","Centracanthidae",79,0,0,199,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,113,0,540,6293,38,0,0,0,164,0,0,119,0,0,50,373,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,412,1364,86,0,0,0,0,16744,12987,4598,3223,2304,119,1794,72,609,386,1504,2265,618,96,314,1066,1250,641,4810,4974,2225,1451,147,521,0,2564,121,38,2676,0,108,173,0,0,0,0,0,302,0,0,0,319,0,0,0,0,0,0,0,2364,0,0,0,0,0,0,0,66,101,632,0,122,0,0,0,1985,4463,0,0,726,0,0,0,350,0,0,22,0,0,0,401,0,0,0,0,0,0,0,13470,0,1335,2672,2346,0,0,1040,0,0,0,0,0,0,0,0,432,0,144,0,0,0,0,0,0,2338,1552,0,0,0,0,0,0,0,1248,0,687,0,0,0,0,185,114,80,219,0,0,0,0,0,0,0,0,114,0,28359,0,28359,0,185,0,0
"Spicara maena","species","Spicara maena","Spicara maena","Spicara","Spicara","Centracanthidae",501,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,8122,5664,0,400,8931,13023,7373,0,0,2767,341,0,1613,295,7477,6164,4297,4957,495,1066,1763,2159,593,0,0,0,0,0,0,0,0,0,0,697,0,0,0,211,0,0,626,0,2224,2481,599,2871,1290,1697,0,0,0,0,0,0,3319,16831,11504,60,1824,1677,212,9058,309,1417,11495,1579,0,0,0,0,22,1138,129,0,0,0,191,0,448,57317,11023,18033,0,0,0,0,0,0,2546,0,0,0,1704,0,3935,0,0,0,1611,587,5319,6213,6276,24639,796,2704,4940,13669,46320,3649,0,0,2718,0,0,0,0,7657,3569,0,0,0,219,17060,5876,32483,8236,29204,0,0,7745,0,0,0,0,13733,0,0,0,0,0,0,0,19017,0,11254,0,12759,0,0,2018,11440,51780,3406,0,8616,48753,2634,2634,5854,48753,9528,58636,0,4165,0,0,0,0,0,0,0,0,0,49621,1014,13246,1009,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,13890,0,0,5862,0,0,0,0,9399,0,0,0,0,3609,0,0,0,4064,0,0,0,0,35962,1557,0,10566,9298,0,20336,2277,0,0,0,0,0,0,92,0,0,0,0,1557,0,0
"Spicara smaris","species","Spicara smaris","Spicara smaris","Spicara","Spicara","Centracanthidae",0,226,0,278,0,0,0,0,0,392,0,103,268,0,319,0,0,0,689,31168,7660,323,14604,5565,6241,4043,0,1865,1937,0,1380,1012,10188,24166,781,1929,2277,1306,231,0,0,0,0,407,15450,13388,0,0,2116,0,0,414,0,0,0,0,0,0,1368,911,3063,2543,5334,6882,693,791,0,0,0,0,0,0,0,258,0,0,286,0,372,6651,893,9556,7975,10469,2004,0,0,0,784,0,13973,14228,0,15967,826,476,173229,0,38110,15808,0,0,0,0,319042,186220,110506,82791,5978,99787,16964,15335,5659,14178,68499,36771,27518,5711,74622,86247,57146,49503,392519,319590,95449,103876,0,22374,0,56077,114315,85982,22061,0,0,8020,7715,0,0,0,0,3773,0,1385,2053,424,0,0,0,0,0,0,0,3742,0,0,0,0,0,0,0,0,27896,0,0,0,2013,0,0,0,0,3111,0,0,0,0,0,2590,0,0,0,0,0,0,42381,0,0,0,0,0,0,28361,259389,18274,116117,39275,21760,27375,0,36166,379,0,0,0,0,0,2942,53760,34667,0,0,0,0,0,0,15500,0,44349,26450,0,0,0,0,0,0,0,85296,12295,65246,0,0,0,0,14285,21706,1882,2292,0,0,4507,0,10821,0,10821,0,21706,3689,0,0,0,0,14285,0,0
"Spondyliosoma cantharus","species","Spondyliosoma cantharus","Spondyliosoma cantharus","Spondyliosoma","Spondyliosoma","Sparidae",0,233,0,0,0,0,0,0,0,0,238,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,81,0,37,309,0,32,0,0,0,0,0,0,0,0,0,78,169,148,221,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,37,0,0,0,0,0,0,0,0,0,0,0,979,44,0,30625,0,6381,0,0,0,0,0,2036,1486,376,8091,309,1021,2117,1959,222146,1158,0,0,0,442,1005,6068,5464,2951,1530,820,5316,0,0,0,0,2118,0,345,741,28,1061,552,0,0,305,751,0,0,445,0,0,0,532,0,0,7246,0,0,0,0,0,0,0,0,0,24012,193,0,0,8345,994,0,0,0,0,0,0,0,118,1496,0,0,758,1496,2614,756,0,0,0,0,2659,0,0,0,1455,0,0,10224,0,955,132,0,0,0,0,41277,0,0,0,0,36895,0,15131,0,0,658,1452,4010,0,0,2756,0,0,2088,0,6186,0,0,0,0,0,1512,9906,2879,0,0,0,36,309,0,0,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0
"Stomias boa","species","Stomias boa","Stomias boa","Stomias","Stomias","Stomiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,70,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symbolophorus","genus",NA,NA,"Symbolophorus","Symbolophorus","Myctophidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symbolophorus veranyi","species","Symbolophorus veranyi","Symbolophorus veranyi","Symbolophorus","Symbolophorus","Myctophidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symphodus","genus",NA,NA,"Symphodus","Symphodus","Labridae",65,0,68,133,0,86,0,0,0,0,129,0,0,107,39,0,0,0,394,250,0,0,0,731,0,1325,0,160,113,0,0,242,0,0,0,0,0,251,372,0,0,273,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,478,863,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,125,116,0,539,525,0,0,0,0,0,0,0,0,0,0,0,5068,0,2943,0,0,0,0,0,1383,10154,14808,0,1067,8078,1036,2236,828,0,2854,4668,7698,2633,1603,4101,2173,1491,3743,1904,691,1382,0,5342,0,16277,3558,17130,7210,0,0,27719,16910,14541,0,1735,1627,20936,70209,24450,21992,27675,3595,660,59539,0,0,0,0,619,0,5686,14749,0,186,5875,84,375,0,2794,5939,0,535,71,3692,798,0,324,0,1464,5742,0,0,1643,5742,0,3165,0,15646,0,0,0,0,0,0,0,0,156,0,21470,31040,4942,6110,6313,0,0,0,0,5024,0,0,0,6031,0,29475,0,6971,0,50,8077,0,2710,0,14344,18661,353,70,0,0,0,1394,14850,0,6838,119,0,10419,0,702,0,1963,4838,12499,0,4624,3966,0,0,0,0,0,1963,814,0,0,0,0,0,0,0
"Symphodus bailloni","species","Symphodus bailloni","Symphodus bailloni","Symphodus","Symphodus","Labridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,1386,2251,1215,318,0,154,8000,0,0,0,0,0,0,0,0,0,0,1365,0,834,0,0,0,0,1041,0,625,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Symphodus ocellatus","species","Symphodus ocellatus","Symphodus ocellatus","Symphodus","Symphodus","Labridae",0,0,165,766,49,0,156,40,0,0,332,0,0,0,0,0,0,0,0,461,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,91,0,245,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,155,40,613,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,54,256,80,331,208,196,0,0,0,0,0,0,0,0,0,0,0,0,2863,0,1419,0,0,0,0,0,0,0,0,0,0,0,76,0,12,0,64,145,604,215,0,0,0,675,0,0,0,0,0,10628,0,10685,14846,10300,6409,0,0,190557,132991,0,0,656,603,4710,5612,7725,2516,8283,34092,0,2510,0,0,0,0,0,0,0,0,0,0,3730,0,0,0,855,0,0,113,0,0,0,0,0,0,781,290,0,0,0,290,0,5868,0,0,0,0,0,0,0,0,0,0,18260,0,7494,443,790,4798,5393,0,20675,0,0,0,0,0,0,6181,0,0,0,10831,1449,0,998,0,5731,0,0,6573,0,5129,0,0,0,0,15465,0,10756,0,0,5896,12552,268,0,0,3411,8554,0,1904,1940,0,0,0,0,0,0,1474,0,0,0,0,0,0,0
"Symphodus tinca","species","Symphodus tinca","Symphodus tinca","Symphodus","Symphodus","Labridae",1317,811,141,659,138,1256,531,0,0,320,1406,490,81,82,151,53,178,1580,542,0,0,0,0,0,0,0,0,0,0,0,257,0,1133,0,0,0,0,123,503,327,129,0,0,21,133,0,0,0,39,33,0,0,0,0,0,0,0,0,0,0,0,85,73,628,146,240,0,0,0,0,0,0,0,175,0,0,0,0,117,689,294,2144,724,733,0,0,0,0,0,301,0,0,0,0,48,0,556,0,2304,0,0,0,0,0,0,0,5599,98,2361,2142,1808,620,2624,3888,3139,4289,3218,1998,2877,3670,10389,7335,1657,669,1761,2947,0,11422,0,37773,39292,0,8232,0,0,41320,30362,0,0,1504,2154,26397,21844,40506,18912,104880,8135,1280,15350,0,163,0,0,5960,0,5753,569,20533,21716,9299,11270,1460,0,5286,0,0,990,57,22468,7166,0,3149,0,2413,17408,332,332,0,17408,4563,24138,0,4932,888,0,0,0,0,0,4146,0,11286,18486,12815,16503,20217,10591,15295,0,0,390,2861,586,0,622,1079,2176,0,1765,0,15031,2692,19088,8945,0,10611,0,0,55064,0,12339,0,0,0,14940,41826,0,22903,0,0,41779,15011,2137,0,0,6012,4795,0,16228,12079,0,0,0,0,0,0,5254,0,0,0,0,0,0,0
"Synchiropus","genus",NA,NA,"Synchiropus","Synchiropus","Callionymidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syngnathus","genus",NA,NA,"Syngnathus","Syngnathus","Syngnathidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13922,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,23313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0
"Syngnathus acus","species","Syngnathus acus","Syngnathus acus","Syngnathus","Syngnathus","Syngnathidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synodus","genus",NA,NA,"Synodus","Synodus","Synodontidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synodus saurus","species","Synodus saurus","Synodus saurus","Synodus","Synodus","Synodontidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,3228,1128,3958,32,0,20,0,0,0,0,43,0,225,30,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,0,99,95,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synodus synodus","species","Synodus synodus","Synodus synodus","Synodus","Synodus","Synodontidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thalassoma","genus",NA,NA,"Thalassoma","Thalassoma","Labridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,334,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,0,0,0,0,0,0,0,7008,0,0,22541,0,694,0,0,0,0,0,0,526,1839,332,0,0,90,0,99,0,0,0,0,0,0,0,0,0,8298,319,234,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
